Program,Heap_Used_Bytes,Available_Memory_Bytes,Total_Memory_Bytes,Memory_Utilization_Percent,Timestamp_Cycles
malloc-large.ke,7180288,529412096,536928256,1.34,35135281950
malloc-large.ke,6799360,529793024,536928256,1.27,35135284368
malloc-large.ke,7024640,529567744,536928256,1.31,35135290353
malloc-large.ke,6725632,529866752,536928256,1.25,35135292091
malloc-large.ke,6905856,529686528,536928256,1.29,35135297915
malloc-large.ke,6410240,530182144,536928256,1.19,35135300229
malloc-large.ke,6877184,529715200,536928256,1.28,35135309993
malloc-large.ke,6668288,529924096,536928256,1.24,35135311630
malloc-large.ke,7163904,529428480,536928256,1.33,35135323336
malloc-large.ke,6668288,529924096,536928256,1.24,35135325539
malloc-large.ke,7012352,529580032,536928256,1.31,35135335300
malloc-large.ke,6602752,529989632,536928256,1.23,35135337387
malloc-large.ke,7098368,529494016,536928256,1.32,35135347237
malloc-large.ke,6615040,529977344,536928256,1.23,35135349393
malloc-large.ke,6791168,529801216,536928256,1.26,35135354178
malloc-large.ke,6529024,530063360,536928256,0.00,35135355936
malloc-large.ke,6770688,529821696,536928256,1.26,35135497114
malloc-large.ke,6283264,530309120,536928256,1.17,35135499585
malloc-large.ke,6565888,530026496,536928256,1.22,35135507351
malloc-large.ke,6221824,530370560,536928256,1.16,35135509110
malloc-large.ke,6500352,530092032,536928256,1.21,35135516530
malloc-large.ke,6221824,530370560,536928256,1.16,35135518101
malloc-large.ke,6496256,530096128,536928256,1.21,35135525583
malloc-large.ke,6217728,530374656,536928256,1.16,35135527210
malloc-large.ke,6705152,529887232,536928256,1.25,35135537750
malloc-large.ke,6524928,530067456,536928256,1.22,35135539407
malloc-large.ke,6803456,529788928,536928256,1.27,35135545486
malloc-large.ke,6307840,530284544,536928256,1.17,35135547469
malloc-large.ke,6561792,530030592,536928256,1.22,35135552791
malloc-large.ke,6205440,530386944,536928256,1.16,35135554951
malloc-large.ke,6631424,529960960,536928256,1.24,35135563819
malloc-large.ke,6205440,530386944,536928256,0.00,35135565859
malloc-large.ke,6361088,530231296,536928256,1.18,35135707420
malloc-large.ke,5894144,530698240,536928256,1.10,35135709517
malloc-large.ke,6389760,530202624,536928256,1.19,35135718894
malloc-large.ke,6111232,530481152,536928256,1.14,35135720698
malloc-large.ke,6307840,530284544,536928256,1.17,35135725873
malloc-large.ke,6053888,530538496,536928256,1.13,35135727560
malloc-large.ke,6418432,530173952,536928256,1.20,35135735517
malloc-large.ke,6258688,530333696,536928256,1.17,35135736992
malloc-large.ke,6451200,530141184,536928256,1.20,35135740879
malloc-large.ke,6172672,530419712,536928256,1.15,35135742521
malloc-large.ke,6529024,530063360,536928256,1.22,35135753008
malloc-large.ke,6078464,530513920,536928256,1.13,35135755624
malloc-large.ke,6344704,530247680,536928256,1.18,35135763122
malloc-large.ke,6168576,530423808,536928256,1.15,35135764609
malloc-large.ke,6410240,530182144,536928256,1.19,35135769729
malloc-large.ke,5922816,530669568,536928256,0.00,35135771550
malloc-large.ke,6197248,530395136,536928256,1.15,35135859434
malloc-large.ke,6053888,530538496,536928256,1.13,35135861212
malloc-large.ke,6561792,530030592,536928256,1.22,35135872762
malloc-large.ke,6197248,530395136,536928256,1.15,35135874613
malloc-large.ke,35168256,501424128,536928256,6.55,35136306730
malloc-large.ke,34672640,501919744,536928256,6.46,35136309772
malloc-large.ke,34914304,501678080,536928256,6.50,35136315479
malloc-large.ke,34648064,501944320,536928256,6.45,35136317285
malloc-large.ke,34869248,501723136,536928256,6.49,35136323866
malloc-large.ke,34402304,502190080,536928256,6.41,35136325892
malloc-large.ke,34869248,501723136,536928256,6.49,35136334070
malloc-large.ke,34594816,501997568,536928256,6.44,35136335804
malloc-large.ke,34844672,501747712,536928256,6.49,35136343031
malloc-large.ke,34488320,502104064,536928256,6.42,35136344956
malloc-large.ke,34734080,501858304,536928256,6.47,35136351204
malloc-large.ke,34451456,502140928,536928256,6.42,35137091799
malloc-large.ke,34619392,501972992,536928256,6.45,35137102483
malloc-large.ke,34344960,502247424,536928256,6.40,35137107885
malloc-large.ke,34607104,501985280,536928256,6.45,35137119645
malloc-large.ke,34361344,502231040,536928256,6.40,35137123321
malloc-large.ke,34832384,501760000,536928256,6.49,35137133169
malloc-large.ke,34365440,502226944,536928256,6.40,35137135260
malloc-large.ke,34770944,501821440,536928256,6.48,35137142290
malloc-large.ke,34508800,502083584,536928256,6.43,35137143905
malloc-large.ke,34971648,501620736,536928256,6.51,35137154866
malloc-large.ke,34529280,502063104,536928256,6.43,35137158171
malloc-large.ke,34783232,501809152,536928256,6.48,35137165033
malloc-large.ke,34312192,502280192,536928256,6.39,35137167169
malloc-large.ke,34508800,502083584,536928256,6.43,35137172316
malloc-large.ke,34312192,502280192,536928256,6.39,35137174004
malloc-large.ke,66088960,470503424,536928256,0.00,35137650268
malloc-large.ke,65863680,470728704,536928256,12.27,35146567028
malloc-large.ke,66125824,470466560,536928256,12.32,35146574393
malloc-large.ke,65863680,470728704,536928256,12.27,35146576102
malloc-large.ke,66351104,470241280,536928256,12.36,35146586947
malloc-large.ke,65916928,470675456,536928256,12.28,35146588927
malloc-large.ke,66195456,470396928,536928256,12.33,35146597846
malloc-large.ke,65953792,470638592,536928256,12.28,35146600211
malloc-large.ke,66125824,470466560,536928256,12.32,35146604821
malloc-large.ke,65970176,470622208,536928256,12.29,35146606188
malloc-large.ke,66482176,470110208,536928256,12.38,35146620057
malloc-large.ke,65994752,470597632,536928256,12.29,35146622703
malloc-large.ke,66265088,470327296,536928256,12.34,35146628846
malloc-large.ke,66023424,470568960,536928256,12.30,35146630694
malloc-large.ke,66527232,470065152,536928256,12.39,35146641065
malloc-large.ke,66359296,470233088,536928256,12.36,35146642966
malloc-large.ke,66646016,469946368,536928256,0.00,35146648794
malloc-large.ke,66240512,470351872,536928256,12.34,35156732151
malloc-large.ke,66600960,469991424,536928256,12.40,35156739660
malloc-large.ke,66113536,470478848,536928256,12.31,35156741676
malloc-large.ke,66523136,470069248,536928256,12.39,35156750474
malloc-large.ke,66236416,470355968,536928256,12.34,35156752168
malloc-large.ke,66715648,469876736,536928256,12.43,35156763341
malloc-large.ke,66445312,470147072,536928256,12.38,35156765128
malloc-large.ke,66686976,469905408,536928256,12.42,35156770448
malloc-large.ke,66551808,470040576,536928256,12.39,35156771943
malloc-large.ke,67055616,469536768,536928256,12.49,35156830508
malloc-large.ke,66801664,469790720,536928256,12.44,35156834270
malloc-large.ke,67059712,469532672,536928256,12.49,35156847821
malloc-large.ke,38088704,498503680,536928256,7.09,35156909415
malloc-large.ke,38264832,498327552,536928256,7.13,35156914389
malloc-large.ke,37752832,498839552,536928256,7.03,35156916841
malloc-large.ke,37965824,498626560,536928256,0.00,35156922743
malloc-large.ke,37793792,498798592,536928256,7.04,35171200890
malloc-large.ke,38158336,498434048,536928256,7.11,35171213521
malloc-large.ke,37937152,498655232,536928256,7.07,35171215994
malloc-large.ke,38252544,498339840,536928256,7.12,35171224930
malloc-large.ke,37937152,498655232,536928256,7.07,35171226885
malloc-large.ke,38100992,498491392,536928256,7.10,35171231847
malloc-large.ke,37593088,498999296,536928256,7.00,35171234151
malloc-large.ke,37781504,498810880,536928256,7.04,35171240191
malloc-large.ke,37416960,499175424,536928256,6.97,35171242280
malloc-large.ke,37769216,498823168,536928256,7.03,35171252426
malloc-large.ke,5992448,530599936,536928256,1.12,35171320216
malloc-large.ke,6197248,530395136,536928256,1.15,35171327513
malloc-large.ke,5939200,530653184,536928256,1.11,35171329348
malloc-large.ke,6361088,530231296,536928256,1.18,35171337717
malloc-large.ke,5939200,530653184,536928256,1.11,35171340006
malloc-large.ke,6414336,530178048,536928256,1.19,35181992129
malloc-large.ke,5951488,530640896,536928256,1.11,35181994901
malloc-large.ke,6262784,530329600,536928256,1.17,35182002742
malloc-large.ke,5758976,530833408,536928256,1.07,35182006718
malloc-large.ke,6205440,530386944,536928256,1.16,35182025096
malloc-large.ke,6008832,530583552,536928256,1.12,35182028358
malloc-large.ke,6217728,530374656,536928256,1.16,35182036042
malloc-large.ke,5976064,530616320,536928256,1.11,35182039325
malloc-large.ke,6287360,530305024,536928256,1.17,35182058703
malloc-large.ke,6094848,530497536,536928256,1.14,35182064866
malloc-large.ke,6397952,530194432,536928256,1.19,35182077922
malloc-large.ke,5922816,530669568,536928256,1.10,35182081675
malloc-large.ke,6168576,530423808,536928256,1.15,35182090664
malloc-large.ke,5959680,530632704,536928256,1.11,35182093609
malloc-large.ke,6373376,530219008,536928256,1.19,35182114350
malloc-large.ke,5926912,530665472,536928256,1.10,35182118624
malloc-large.ke,6291456,530300928,536928256,1.17,35194198992
malloc-large.ke,5980160,530612224,536928256,1.11,35194202167
malloc-large.ke,6238208,530354176,536928256,1.16,35194211664
malloc-large.ke,6033408,530558976,536928256,1.12,35194213682
malloc-large.ke,6475776,530116608,536928256,1.21,35194225198
malloc-large.ke,6111232,530481152,536928256,1.14,35194227464
malloc-large.ke,6303744,530288640,536928256,1.17,35194232620
malloc-large.ke,5992448,530599936,536928256,1.12,35194234274
malloc-large.ke,6455296,530137088,536928256,1.20,35194245249
malloc-large.ke,6041600,530550784,536928256,1.13,35194247914
malloc-large.ke,6287360,530305024,536928256,1.17,35194263843
malloc-large.ke,6094848,530497536,536928256,1.14,35194266555
malloc-large.ke,46764032,489828352,536928256,8.71,35195040655
malloc-large.ke,46485504,490106880,536928256,8.66,35195043887
malloc-large.ke,46710784,489881600,536928256,8.70,35195054843
malloc-large.ke,46407680,490184704,536928256,0.00,35195059059
malloc-large.ke,46829568,489762816,536928256,8.72,35207029870
malloc-large.ke,46477312,490115072,536928256,8.66,35207032416
malloc-large.ke,46710784,489881600,536928256,8.70,35207036667
malloc-large.ke,6041600,530550784,536928256,1.13,35207110099
malloc-large.ke,6422528,530169856,536928256,1.20,35207118420
malloc-large.ke,6172672,530419712,536928256,1.15,35207120103
malloc-large.ke,6389760,530202624,536928256,1.19,35207126557
malloc-large.ke,6176768,530415616,536928256,1.15,35207128061
malloc-large.ke,6672384,529920000,536928256,1.24,35207139165
malloc-large.ke,6426624,530165760,536928256,1.20,35207140724
malloc-large.ke,6815744,529776640,536928256,1.27,35207154595
malloc-large.ke,6569984,530022400,536928256,1.22,35207157723
malloc-large.ke,7081984,529510400,536928256,1.32,35207170872
malloc-large.ke,6619136,529973248,536928256,1.23,35207172824
malloc-large.ke,6987776,529604608,536928256,1.30,35207181340
malloc-large.ke,6545408,530046976,536928256,0.00,35207183626
malloc-large.ke,6934528,529657856,536928256,1.29,35217101686
malloc-large.ke,6524928,530067456,536928256,1.22,35217104095
malloc-large.ke,6713344,529879040,536928256,1.25,35217108027
malloc-large.ke,6537216,530055168,536928256,1.22,35217109388
malloc-large.ke,6901760,529690624,536928256,1.29,35217117248
malloc-large.ke,6406144,530186240,536928256,1.19,35217119768
malloc-large.ke,6807552,529784832,536928256,1.27,35217129933
malloc-large.ke,6590464,530001920,536928256,1.23,35217131486
malloc-large.ke,6926336,529666048,536928256,1.29,35217140870
malloc-large.ke,6447104,530145280,536928256,1.20,35217143084
malloc-large.ke,6684672,529907712,536928256,1.24,35217147599
malloc-large.ke,6447104,530145280,536928256,1.20,35217149040
malloc-large.ke,6848512,529743872,536928256,1.28,35217158067
malloc-large.ke,6426624,530165760,536928256,1.20,35217160009
malloc-large.ke,6639616,529952768,536928256,1.24,35217164584
malloc-large.ke,6406144,530186240,536928256,0.00,35217166240
malloc-large.ke,6639616,529952768,536928256,1.24,35226947508
malloc-large.ke,6238208,530354176,536928256,1.16,35226949822
malloc-large.ke,6447104,530145280,536928256,1.20,35226956484
malloc-large.ke,6205440,530386944,536928256,1.16,35226958204
malloc-large.ke,6418432,530173952,536928256,1.20,35226963479
malloc-large.ke,6230016,530362368,536928256,1.16,35226964978
malloc-large.ke,6660096,529932288,536928256,1.24,35226974766
malloc-large.ke,6295552,530296832,536928256,1.17,35226977056
malloc-large.ke,6557696,530034688,536928256,1.22,35226984241
malloc-large.ke,6324224,530268160,536928256,1.18,35226985875
malloc-large.ke,6537216,530055168,536928256,1.22,35226990580
malloc-large.ke,6275072,530317312,536928256,1.17,35226992170
malloc-large.ke,6643712,529948672,536928256,1.24,35227003083
malloc-large.ke,6430720,530161664,536928256,1.20,35227005318
malloc-large.ke,6819840,529772544,536928256,1.27,35227015396
malloc-large.ke,6418432,530173952,536928256,0.00,35227017778
malloc-large.ke,6823936,529768448,536928256,1.27,35238038492
malloc-large.ke,6320128,530272256,536928256,1.18,35238041748
malloc-large.ke,6660096,529932288,536928256,1.24,35238049356
malloc-large.ke,6291456,530300928,536928256,1.17,35238052067
malloc-large.ke,6549504,530042880,536928256,1.22,35238061365
malloc-large.ke,6119424,530472960,536928256,1.14,35238063417
malloc-large.ke,6422528,530169856,536928256,1.20,35238070796
malloc-large.ke,6213632,530378752,536928256,1.16,35238072330
malloc-large.ke,6610944,529981440,536928256,1.23,35238081417
malloc-large.ke,6352896,530239488,536928256,1.18,35238083050
malloc-large.ke,42844160,493748224,536928256,7.98,35238575463
malloc-large.ke,42463232,494129152,536928256,7.91,35238578352
malloc-large.ke,42668032,493924352,536928256,7.95,35238582789
malloc-large.ke,42463232,494129152,536928256,7.91,35238584164
malloc-large.ke,42762240,493830144,536928256,7.96,35238590081
malloc-large.ke,42459136,494133248,536928256,0.00,35238591867
malloc-large.ke,42614784,493977600,536928256,7.94,35248475392
malloc-large.ke,42278912,494313472,536928256,7.87,35248477618
malloc-large.ke,42684416,493907968,536928256,7.95,35248486998
malloc-large.ke,42295296,494297088,536928256,7.88,35248489237
malloc-large.ke,42467328,494125056,536928256,7.91,35248494038
malloc-large.ke,42061824,494530560,536928256,7.83,35248496219
malloc-large.ke,42467328,494125056,536928256,7.91,35248506685
malloc-large.ke,42070016,494522368,536928256,7.84,35248509070
malloc-large.ke,42467328,494125056,536928256,7.91,35248519266
malloc-large.ke,42278912,494313472,536928256,7.87,35248521021
malloc-large.ke,42434560,494157824,536928256,7.90,35248524945
malloc-large.ke,42045440,494546944,536928256,7.83,35248528176
malloc-large.ke,42528768,494063616,536928256,7.92,35248541097
malloc-large.ke,42139648,494452736,536928256,7.85,35248545604
malloc-large.ke,42639360,493953024,536928256,7.94,35248559853
malloc-large.ke,42475520,494116864,536928256,7.91,35259150066
malloc-large.ke,42737664,493854720,536928256,7.96,35259165691
malloc-large.ke,42340352,494252032,536928256,7.89,35259170394
malloc-large.ke,42717184,493875200,536928256,7.96,35259184892
malloc-large.ke,42348544,494243840,536928256,7.89,35259187517
malloc-large.ke,42508288,494084096,536928256,7.92,35259192812
malloc-large.ke,42209280,494383104,536928256,7.86,35259195178
malloc-large.ke,42602496,493989888,536928256,7.93,35259204735
malloc-large.ke,42430464,494161920,536928256,7.90,35259207530
malloc-large.ke,42840064,493752320,536928256,7.98,35259229012
malloc-large.ke,42684416,493907968,536928256,7.95,35259232731
malloc-large.ke,43171840,493420544,536928256,8.04,35259252717
malloc-large.ke,42958848,493633536,536928256,8.00,35259257112
malloc-large.ke,43278336,493314048,536928256,8.06,35259272093
malloc-large.ke,42766336,493826048,536928256,7.97,35259277949
malloc-large.ke,43151360,493441024,536928256,0.00,35259292174
malloc-large.ke,42770432,493821952,536928256,7.97,35269410727
malloc-large.ke,43151360,493441024,536928256,8.04,35269422974
malloc-large.ke,42926080,493666304,536928256,7.99,35269425351
malloc-large.ke,43126784,493465600,536928256,8.03,35269430824
malloc-large.ke,42643456,493948928,536928256,7.94,35269433152
malloc-large.ke,42975232,493617152,536928256,8.00,35269440341
malloc-large.ke,42582016,494010368,536928256,7.93,35269442442
malloc-large.ke,42725376,493867008,536928256,7.96,35269447546
malloc-large.ke,42582016,494010368,536928256,7.93,35269448858
malloc-large.ke,42864640,493727744,536928256,7.98,35269456881
malloc-large.ke,42364928,494227456,536928256,7.89,35269459854
malloc-large.ke,42786816,493805568,536928256,7.97,35269470710
malloc-large.ke,42627072,493965312,536928256,7.94,35269473153
malloc-large.ke,42876928,493715456,536928256,7.99,35269480483
malloc-large.ke,42618880,493973504,536928256,7.94,35269482225
malloc-large.ke,42844160,493748224,536928256,0.00,35269489528
malloc-large.ke,42524672,494067712,536928256,7.92,35281301180
malloc-large.ke,42704896,493887488,536928256,7.95,35281305363
